,gene_ids,feature_types,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
NFATC2IP,ENSG00000176953,Gene Expression,False,2305,False,1.3453797547112554,0.5950876826330543,-0.6070871
QPRT,ENSG00000103485,Gene Expression,False,1243,False,0.5158246622270328,0.21904170116558616,-0.49638757
KIF22,ENSG00000079616,Gene Expression,False,1656,False,0.8451534670678488,0.5432956999274073,0.14740928
MAZ,ENSG00000103495,Gene Expression,False,1878,False,0.9658883423776368,0.5428294458748112,-0.24294391
PRRT2,ENSG00000167371,Gene Expression,False,1491,False,0.7993022502220127,0.6907641123324573,0.5962813
SEZ6L2,ENSG00000174938,Gene Expression,False,1480,False,0.710222548154674,0.41381216433455076,-0.24671943
ASPHD1,ENSG00000174939,Gene Expression,False,1339,False,0.5738348671115264,0.30882442665893783,-0.060606364
KCTD13,ENSG00000174943,Gene Expression,False,1735,False,0.762707366042968,0.1832569992543158,-0.9484952
TMEM219,ENSG00000149932,Gene Expression,False,1351,False,0.573173569560791,0.2892045261751539,-0.15583609
TAOK2,ENSG00000149930,Gene Expression,False,1370,False,0.5656830531562391,0.13686982144452095,-0.8952278
INO80E,ENSG00000169592,Gene Expression,False,1406,False,0.5586976013718646,0.06875975174099272,-1.2258158
DOC2A,ENSG00000149927,Gene Expression,False,1034,True,0.9111631713118084,2.705399430507937,4.6573296
PPP4C,ENSG00000149923,Gene Expression,False,1585,False,0.6710425939716153,0.1364147474795684,-1.0910761
CD2BP2,ENSG00000169217,Gene Expression,False,1156,False,0.4567794153217626,0.14042855867775098,-0.8779546
TBC1D10B,ENSG00000169221,Gene Expression,False,1222,False,0.47206761522971485,0.10694041842848118,-1.0404971
ZNF785,ENSG00000197162,Gene Expression,False,1560,False,0.6715207690972836,0.1836275549267409,-0.9473673
PRR14,ENSG00000156858,Gene Expression,False,1000,False,0.37733814055487497,0.09287946292626477,-1.1087451
FBRS,ENSG00000156860,Gene Expression,False,1701,False,0.7505748172729825,0.19887796807065689,-0.90094733
PHKG2,ENSG00000156873,Gene Expression,False,1375,False,0.5576967072038641,0.1425084205515923,-0.86785954
RNF40,ENSG00000103549,Gene Expression,False,1513,False,0.6207972471669456,0.1671915645262371,-0.99739605
BCL7C,ENSG00000099385,Gene Expression,False,1844,False,0.8552674489875226,0.41779850925094475,-0.23458558
FBXL19,ENSG00000099364,Gene Expression,False,1368,False,0.5509144824803069,0.11946993843981421,-0.97968215
KAT8,ENSG00000103510,Gene Expression,False,1615,False,0.6855774003272849,0.10912319337121898,-1.1741476
FUS,ENSG00000089280,Gene Expression,False,2587,False,2.141827013557679,0.9802021509471578,-0.78992707
C16orf58,ENSG00000140688,Gene Expression,False,1360,False,0.5194206672879451,0.04536800198901641,-1.339353
ZNF720,ENSG00000197302,Gene Expression,False,1682,False,0.7890485100681042,0.6215718626357474,0.38567033
ITFG1,ENSG00000129636,Gene Expression,False,2374,False,1.7229667856799298,0.9597819423645997,-0.2884394
PHKB,ENSG00000102893,Gene Expression,False,2048,False,1.1493834570054773,0.5410199286103002,-0.49307123
ABCC11,ENSG00000121270,Gene Expression,False,2094,False,1.7913855534198075,2.1455149261136883,1.6181688
LONP2,ENSG00000102910,Gene Expression,False,2421,False,1.7816162838242753,1.1880221098588124,0.07856111
SIAH1,ENSG00000196470,Gene Expression,False,1188,False,0.46581659174365686,0.11837653726716446,-0.98498917
N4BP1,ENSG00000102921,Gene Expression,False,1724,False,0.840129532061542,0.39413553352040726,-0.3066122
TENT4B,ENSG00000121274,Gene Expression,False,1244,False,0.5991222694201352,0.5619885013425736,1.1681839
BRD7,ENSG00000166164,Gene Expression,False,1410,False,0.5833041809714725,0.15672832720403548,-0.7988399
TOX3,ENSG00000103460,Gene Expression,False,1500,False,1.3776405811167431,1.9557936887178835,1.7800503
CHD9,ENSG00000177200,Gene Expression,False,2412,False,2.025402807679933,1.4337170207847998,0.19146846
RBL2,ENSG00000103479,Gene Expression,False,1792,False,0.8737731269218524,0.4381383257138118,-0.48016867
RPGRIP1L,ENSG00000103494,Gene Expression,False,1416,False,0.6349751977323902,0.39442983774922397,-0.30571637
FTO,ENSG00000140718,Gene Expression,False,2235,False,1.4312677508988967,0.9064346033127669,-0.06087954
IRX3,ENSG00000177508,Gene Expression,False,1277,False,0.5508626318207982,0.3329730396730334,0.05660451
IRX5,ENSG00000176842,Gene Expression,False,1475,False,0.6565759353202613,0.31441410766957395,-0.5492724
AMFR,ENSG00000159461,Gene Expression,False,1638,False,0.8112124137861557,0.5461068715529163,0.15596607
NUDT21,ENSG00000167005,Gene Expression,False,1101,False,0.451346601239526,0.2740801777152879,-0.2292456
MT2A,ENSG00000125148,Gene Expression,False,1030,True,0.6514823460618264,1.8731015209301336,4.1951413
NUP93,ENSG00000102900,Gene Expression,False,1171,False,0.4905767368609101,0.2776640011861577,-0.21185069
HERPUD1,ENSG00000051108,Gene Expression,False,1245,False,0.5598575311685179,0.43584525376580174,0.5559186
FAM192A,ENSG00000172775,Gene Expression,False,1614,False,0.709873222159402,0.22651206434810844,-0.8168332
RSPRY1,ENSG00000159579,Gene Expression,False,1454,False,0.6289701588564447,0.27437296211049245,-0.6711517
ADGRG1,ENSG00000205336,Gene Expression,False,1227,False,0.498550677637079,0.2174887268292491,-0.50392526
CNOT1,ENSG00000125107,Gene Expression,False,2148,False,1.2085068867893618,0.43972913992672596,-0.6890487
GOT2,ENSG00000125166,Gene Expression,False,1117,False,0.44993564678279735,0.2316841119773885,-0.4350247
CDH8,ENSG00000150394,Gene Expression,False,1289,False,0.619651589646548,0.5709940360436421,0.23171891
CMTM4,ENSG00000183723,Gene Expression,False,1735,False,0.870354427224731,0.4711032418590277,-0.40547183
DYNC1LI2,ENSG00000135720,Gene Expression,False,1934,False,0.9040399750175568,0.2468630121223175,-0.9135888
NAE1,ENSG00000159593,Gene Expression,False,1013,False,0.3902229060858876,0.1289940201239751,-0.9334548
CBFB,ENSG00000067955,Gene Expression,False,1891,False,1.0163720273161863,0.6248197882503516,-0.057157967
HSF4,ENSG00000102878,Gene Expression,False,1206,False,0.4704029227842195,0.12110876388272175,-0.9717277
NOL3,ENSG00000140939,Gene Expression,False,1521,False,0.6579208351578503,0.2726344370519791,-0.6764435
KIAA0895L,ENSG00000196123,Gene Expression,False,1193,False,0.46877717592025925,0.15498394288272077,-0.8073067
CTCF,ENSG00000102974,Gene Expression,False,2055,False,1.0476000295729588,0.3616834728773486,-0.6534115
GFOD2,ENSG00000141098,Gene Expression,False,1144,False,0.48212834208117394,0.3057384639643127,-0.0755848
RANBP10,ENSG00000141084,Gene Expression,False,1659,False,0.7345749436258596,0.2925174489624005,-0.6159226
NFATC3,ENSG00000072736,Gene Expression,False,2149,False,1.1100355581391441,0.37089247706947004,-0.822234
ESRP2,ENSG00000103067,Gene Expression,False,1249,False,0.4941664097555508,0.18730747838877496,-0.650417
SLC7A6,ENSG00000103064,Gene Expression,False,1470,False,0.634996352835159,0.35112010772445895,-0.43754476
PRMT7,ENSG00000132600,Gene Expression,False,1435,False,0.5730638422781758,0.11347069295140179,-1.0088009
CDH1,ENSG00000039068,Gene Expression,False,2570,False,2.088801748455919,1.1357033045130893,-0.5905
SNTB2,ENSG00000168807,Gene Expression,False,1499,False,0.6935016577113041,0.3705160636778222,-0.37850636
TERF2,ENSG00000132604,Gene Expression,False,1091,False,0.4230914703820734,0.11188919614265935,-1.016477
CYB5B,ENSG00000103018,Gene Expression,False,1669,False,0.7527252828219716,0.2650948908308445,-0.6993928
NFAT5,ENSG00000102908,Gene Expression,False,2432,False,1.572943980867035,0.6455340985411864,-0.51858705
WWP2,ENSG00000198373,Gene Expression,False,1941,False,0.9340759094790633,0.3997331347441072,-0.56719285
PDPR,ENSG00000090857,Gene Expression,False,1007,False,0.4251773636905305,0.38424385454786897,0.30545926
AARS,ENSG00000090861,Gene Expression,False,1767,False,0.8391529916982022,0.40783684507117657,-0.26490742
COG4,ENSG00000103051,Gene Expression,False,1611,False,0.7010528515709081,0.2645071066279199,-0.70118195
SF3B3,ENSG00000189091,Gene Expression,False,1793,False,0.8155430286472288,0.266255458680197,-0.6958602
VAC14,ENSG00000103043,Gene Expression,False,1056,False,0.414965422222137,0.14843357136995058,-0.8391004
PHLPP2,ENSG00000040199,Gene Expression,False,1464,False,0.6776832806762788,0.4159881090768656,-0.24009618
AP1G1,ENSG00000166747,Gene Expression,False,2010,False,0.9609027747852931,0.29116857296318954,-0.81319463
IST1,ENSG00000182149,Gene Expression,False,1725,False,0.7216321622409472,0.1321164982607469,-1.1041594
ZFHX3,ENSG00000140836,Gene Expression,False,2381,False,1.4599296545742282,0.7139671790603502,-0.39853233
PSMD7,ENSG00000103035,Gene Expression,False,1082,False,0.4397911041066347,0.26108025744966573,-0.2923437
GLG1,ENSG00000090863,Gene Expression,False,2280,False,1.270643412622353,0.4177217600273289,-0.7316286
RFWD3,ENSG00000168411,Gene Expression,False,1644,False,0.8178087152539671,0.4964236902088946,0.004737819
WDR59,ENSG00000103091,Gene Expression,False,1646,False,0.7463781148950618,0.30824976988818675,-0.5680357
ZNRF1,ENSG00000186187,Gene Expression,False,1810,False,0.9702150448275318,0.7924166184837418,0.32260793
BCAR1,ENSG00000050820,Gene Expression,False,1016,False,0.39929833657702374,0.20056428600212514,-0.58607197
CFDP1,ENSG00000153774,Gene Expression,False,2295,False,1.3415135205320632,0.5402731176906519,-0.49451616
TERF2IP,ENSG00000166848,Gene Expression,False,1325,False,0.6010348446478796,0.4260156703185542,0.5082084
ADAMTS18,ENSG00000140873,Gene Expression,False,1458,True,1.6905538310187513,2.513991177757987,2.210663
WWOX,ENSG00000186153,Gene Expression,False,2487,False,3.1840969850070855,3.533500596665022,1.5278393
CDYL2,ENSG00000166446,Gene Expression,False,1838,False,0.9632471199328106,0.6273886228464057,-0.05133712
CMC2,ENSG00000103121,Gene Expression,False,1677,False,0.8273544882244279,0.5258882082889308,0.09442345
GAN,ENSG00000261609,Gene Expression,False,1416,False,0.6507232976048558,0.4276787928603113,-0.20451146
CMIP,ENSG00000153815,Gene Expression,False,1891,False,1.106556689098886,0.9437397902333422,0.2861114
MPHOSPH6,ENSG00000135698,Gene Expression,False,1716,False,0.8354527581506627,0.6978688373173824,0.61790705
HSBP1,ENSG00000230989,Gene Expression,False,1000,True,0.6041182215696307,1.1415999315770011,3.981462
MBTPS1,ENSG00000140943,Gene Expression,False,2305,False,1.3364372475921165,0.6769867348080454,-0.23000257
HSDL1,ENSG00000103160,Gene Expression,False,1064,False,0.4792832699506698,0.4306780430224339,0.5308383
ATP2C2,ENSG00000064270,Gene Expression,False,1426,False,0.709219236278092,0.6655198404724746,0.5194415
USP10,ENSG00000103194,Gene Expression,False,2214,False,1.1219993558531733,0.2859300656045399,-0.9866193
ZDHHC7,ENSG00000153786,Gene Expression,False,1535,False,0.6972337709266438,0.4316741212628146,-0.19235028
GSE1,ENSG00000131149,Gene Expression,False,2605,False,2.7166044043799316,1.3581736450437945,-0.967982
C16orf74,ENSG00000154102,Gene Expression,False,1964,False,1.0932104128170914,0.7519317121761678,0.23087119
COX4I1,ENSG00000131143,Gene Expression,False,1462,False,0.8463469261193242,1.1649053462436814,2.039497
FBXO31,ENSG00000103264,Gene Expression,False,1147,False,0.4747360468814866,0.3029119426334056,-0.08930397
ZCCHC14,ENSG00000140948,Gene Expression,False,1778,False,0.8140553861479675,0.29753672402849474,-0.60064465
KLHDC4,ENSG00000104731,Gene Expression,False,1749,False,0.7968083798378961,0.33571353850035374,-0.4844401
SLC7A5,ENSG00000103257,Gene Expression,False,1228,True,0.6075591436941249,0.8158620543947036,2.4004178
BANP,ENSG00000172530,Gene Expression,False,1851,False,0.8960656402941727,0.42528545872832385,-0.5092926
ZFPM1,ENSG00000179588,Gene Expression,False,1352,False,0.5327691085023735,0.10057173319502204,-1.0714089
ZC3H18,ENSG00000158545,Gene Expression,False,1430,False,0.6107748837760285,0.26331217199340484,-0.28151062
PIEZO1,ENSG00000103335,Gene Expression,False,2174,False,1.1931562733522314,0.6674387460758782,-0.24847603
GALNS,ENSG00000141012,Gene Expression,False,1273,False,0.5452541371729066,0.39363759794931447,0.35105395
CBFA2T3,ENSG00000129993,Gene Expression,False,1096,False,0.5044067388682101,0.4785752261405536,0.76331836
ACSF3,ENSG00000176715,Gene Expression,False,1216,False,0.5180542096264281,0.36032400311520923,0.18935873
ANKRD11,ENSG00000167522,Gene Expression,False,2572,False,1.9512719413274149,0.7432812979453941,-0.7996912
SPG7,ENSG00000197912,Gene Expression,False,2378,False,1.3872027138588026,0.5759849605689247,-0.64059967
RPL13,ENSG00000167526,Gene Expression,False,2417,False,2.30504941871121,2.8822789883763646,1.6494476
CPNE7,ENSG00000178773,Gene Expression,False,1285,False,0.8215849443328941,1.1968858921549146,2.136841
CHMP1A,ENSG00000131165,Gene Expression,False,1130,False,0.4488119254055857,0.23442742667994174,-0.4217094
SPATA33,ENSG00000167523,Gene Expression,False,1121,False,0.5142342550964056,0.6520236218402882,1.6051903
CDK10,ENSG00000185324,Gene Expression,False,1598,False,0.6680422844460051,0.18703301743187195,-0.9370016
VPS9D1,ENSG00000075399,Gene Expression,False,1257,False,0.5015008683482711,0.1333243024416125,-0.9124368
FANCA,ENSG00000187741,Gene Expression,False,1395,False,0.9180311597053042,1.1667608247180359,1.1708529
SPIRE2,ENSG00000204991,Gene Expression,False,1529,False,0.6699470083022628,0.28207543483327374,-0.6477065
TCF25,ENSG00000141002,Gene Expression,False,2546,False,1.7274857643672143,0.5204673318511485,-0.9948386
GAS8,ENSG00000141013,Gene Expression,False,1633,False,0.7799551895687711,0.7047234763204951,0.63877153
RPH3AL,ENSG00000181031,Gene Expression,False,1352,False,0.7604019640274527,0.9409593841784215,1.3578386
VPS53,ENSG00000141252,Gene Expression,False,2266,False,1.331711946864179,0.5505105466501669,-0.4747088
ABR,ENSG00000159842,Gene Expression,False,2025,False,1.025300445545122,0.34012318165183675,-0.702266
YWHAE,ENSG00000108953,Gene Expression,False,2511,False,1.6621428232445061,0.45679867892398635,-1.097215
CRK,ENSG00000167193,Gene Expression,False,2087,False,1.0888378275674788,0.4639239426273208,-0.4217398
MYO1C,ENSG00000197879,Gene Expression,False,2186,False,1.3042250574866507,0.7792047445842502,-0.032231092
PITPNA,ENSG00000174238,Gene Expression,False,2107,False,1.1213820032415227,0.3649353498739987,-0.8337598
SLC43A2,ENSG00000167703,Gene Expression,False,1510,False,0.7476141095499204,0.5782097865275326,0.25368258
PRPF8,ENSG00000174231,Gene Expression,False,2049,False,1.0345838623883246,0.35420193511935344,-0.67036426
SMYD4,ENSG00000186532,Gene Expression,False,1411,False,0.6278421772342184,0.3455116946526297,-0.45461595
RPA1,ENSG00000132383,Gene Expression,False,1698,False,0.8148605716894166,0.4179407336941212,-0.23415267
RTN4RL1,ENSG00000185924,Gene Expression,False,2221,False,1.5051757183699572,1.0386318001825203,0.17103894
SMG6,ENSG00000070366,Gene Expression,False,2437,False,1.6359896771259368,0.6173442213858434,-0.8390647
TSR1,ENSG00000167721,Gene Expression,False,1270,False,0.5073233578817896,0.1284992692973012,-0.93585616
SGSM2,ENSG00000141258,Gene Expression,False,2193,False,1.1358549333894261,0.28711648027497727,-0.9843238
METTL16,ENSG00000127804,Gene Expression,False,2122,False,1.204873949412269,0.5401426424691694,-0.49476862
PAFAH1B1,ENSG00000007168,Gene Expression,False,2537,False,1.8616059518748478,0.5349721641198941,-1.0987308
CLUH,ENSG00000132361,Gene Expression,False,1345,False,0.5548665533301147,0.17642551569680437,-0.7032351
RAP1GAP2,ENSG00000132359,Gene Expression,False,1276,False,0.5918608883067917,0.5114776331254173,0.9230178
NCBP3,ENSG00000074356,Gene Expression,False,1888,False,0.848723807431483,0.18091178802213664,-0.9556337
ATP2A3,ENSG00000074370,Gene Expression,False,1748,False,1.4160964318756049,1.8201631452668494,1.5421085
ZZEF1,ENSG00000074755,Gene Expression,False,2284,False,1.5137151493165022,0.6973733719720262,-0.42764348
CYB5D2,ENSG00000167740,Gene Expression,False,1517,False,0.6623627690752689,0.3150675395941919,-0.5472835
ANKFY1,ENSG00000185722,Gene Expression,False,2062,False,1.0138544796969733,0.23175010185449355,-0.9478339
UBE2G1,ENSG00000132388,Gene Expression,False,2069,False,1.0831116143213615,0.5474334856705624,-0.2325114
MINK1,ENSG00000141503,Gene Expression,False,1134,False,0.4772544486906933,0.30778828934974956,-0.065635495
PFN1,ENSG00000108518,Gene Expression,False,1298,False,0.6741544189267333,0.9645888282784735,1.4297632
RABEP1,ENSG00000029725,Gene Expression,False,2481,False,1.7823712370139324,1.1438352715711375,0.007510555
NUP88,ENSG00000108559,Gene Expression,False,1600,False,0.7014077269934724,0.33779774140668356,-0.47809607
RPAIN,ENSG00000129197,Gene Expression,False,1242,False,0.5029857185735901,0.2158622816884712,-0.5118196
KIAA0753,ENSG00000198920,Gene Expression,False,1386,False,0.5892050219154622,0.27027478947511546,-0.24771594
ACADVL,ENSG00000072778,Gene Expression,False,1557,False,0.704203262375561,0.3708876235829905,-0.3773754
CLDN7,ENSG00000181885,Gene Expression,False,1460,False,0.7563489088713923,0.9611252679364061,1.4192206
ZBTB4,ENSG00000174282,Gene Expression,False,1250,False,0.4997769356545186,0.1679299806286916,-0.7444701
POLR2A,ENSG00000181222,Gene Expression,False,1917,False,0.924833539843882,0.38192392207398224,-0.60754764
EIF4A1,ENSG00000161960,Gene Expression,False,1515,False,0.6526607669367682,0.2245224625181832,-0.82288927
TP53,ENSG00000141510,Gene Expression,False,1199,False,0.526215191608698,0.3929604642467008,0.34776732
NAA38,ENSG00000183011,Gene Expression,False,1446,False,0.6516734442981608,0.42920683271629745,-0.19986035
CHD3,ENSG00000170004,Gene Expression,False,1978,False,0.9676016192285045,0.3117822958088282,-0.76648504
CNTROB,ENSG00000170037,Gene Expression,False,1057,False,0.41965204443726684,0.19348910929858826,-0.62041295
VAMP2,ENSG00000220205,Gene Expression,False,1233,False,0.48549387779308145,0.12373883761161567,-0.958962
RPL26,ENSG00000161970,Gene Expression,False,1238,True,0.9910560780680058,1.8789051313036416,2.7845356
NDEL1,ENSG00000166579,Gene Expression,False,1644,False,0.7067252882667706,0.1960362892021093,-0.909597
MYH10,ENSG00000133026,Gene Expression,False,1666,False,0.7782202220693412,0.41677322150056373,-0.23770641
NTN1,ENSG00000065320,Gene Expression,False,1110,False,0.7676132293553218,1.1858048649642854,2.103112
STX8,ENSG00000170310,Gene Expression,False,1973,False,1.0686804859690446,0.6277042449178081,-0.050621934
SHISA6,ENSG00000188803,Gene Expression,False,1665,False,1.9128569062434717,1.6586894822724174,0.5144292
MAP2K4,ENSG00000065559,Gene Expression,False,2217,False,1.2449096595845266,0.42548774057194505,-0.716603
ELAC2,ENSG00000006744,Gene Expression,False,1010,False,0.379515429186798,0.09819027652571846,-1.0829679
HS3ST3A1,ENSG00000153976,Gene Expression,False,1617,False,1.7841089009053608,1.950069874852874,1.3039016
COX10,ENSG00000006695,Gene Expression,False,1611,False,0.7387915495660385,0.2947436955915195,-0.60914624
HS3ST3B1,ENSG00000125430,Gene Expression,False,1213,False,0.7490381499859659,1.0388193959720788,1.65571
TRIM16,ENSG00000221926,Gene Expression,False,1282,False,0.5494072515334635,0.32178883647185685,0.0023193934
ZSWIM7,ENSG00000214941,Gene Expression,False,1390,False,0.5827372967670846,0.19357022353370257,-0.62001926
TTC19,ENSG00000011295,Gene Expression,False,2120,False,1.0636831619424332,0.2722224860028404,-0.85612553
NCOR1,ENSG00000141027,Gene Expression,False,2536,False,1.9624533305442473,0.6778925520437002,-0.89356047
PIGL,ENSG00000108474,Gene Expression,False,2000,False,1.0734308603900449,0.4983444082728989,-0.34374475
UBB,ENSG00000170315,Gene Expression,False,1258,True,0.7912666525110519,1.5716196414785093,3.277475
CCDC144A,ENSG00000170160,Gene Expression,False,1527,False,0.6372260276061363,0.19262753165007315,-0.9199727
AC098850.3,ENSG00000266302,Gene Expression,False,1826,False,0.822237032533469,0.21890081626651578,-0.8400007
MPRIP,ENSG00000133030,Gene Expression,False,2192,False,1.132844297611457,0.2388485509937067,-1.0777127
COPS3,ENSG00000141030,Gene Expression,False,1097,False,0.41586384756789574,0.10234130821466239,-1.0628198
RAI1,ENSG00000108557,Gene Expression,False,2260,False,1.427546433229966,0.7474352793748175,-0.339818
SREBF1,ENSG00000072310,Gene Expression,False,2328,False,1.5133747779854636,1.012910951289795,0.1259159
TOM1L2,ENSG00000175662,Gene Expression,False,2213,False,1.3801200291890643,0.7201877802406448,-0.3876193
ALKBH5,ENSG00000091542,Gene Expression,False,1541,False,0.6618672004514083,0.1831434544499399,-0.94884086
FLII,ENSG00000177731,Gene Expression,False,1231,False,0.48635562028029644,0.1570644120829278,-0.79720867
TOP3A,ENSG00000177302,Gene Expression,False,1794,False,0.8466443098050715,0.43022838141370523,-0.1967509
SHMT1,ENSG00000176974,Gene Expression,False,1409,False,0.6515453223249853,0.45599325751691494,-0.11832643
TVP23B,ENSG00000171928,Gene Expression,False,1416,False,0.5792081840285888,0.12410853650985022,-0.9571676
PRPSAP2,ENSG00000141127,Gene Expression,False,1733,False,0.7684501384307582,0.2834983719565366,-0.64337534
EPN2,ENSG00000072134,Gene Expression,False,2500,False,1.7185505115497104,0.6313692923572853,-0.81651294
B9D1,ENSG00000108641,Gene Expression,False,1381,False,0.6418125481766894,0.6363445392371669,0.43063617
ALDH3A2,ENSG00000072210,Gene Expression,False,1449,False,0.6275428753546078,0.2693134412183569,-0.68655217
ULK2,ENSG00000083290,Gene Expression,False,2099,False,1.1855242999792228,0.7938021174637743,-0.003988087
AKAP10,ENSG00000108599,Gene Expression,False,2515,False,1.6183760502962374,0.5994976713024303,-0.8677612
SPECC1,ENSG00000128487,Gene Expression,False,2324,False,1.4770273693402305,0.7557110653107294,-0.32529947
USP22,ENSG00000124422,Gene Expression,False,2391,False,1.3673943120948069,0.24427920158195454,-1.2225235
DHRS7B,ENSG00000109016,Gene Expression,False,1869,False,0.9170059814225194,0.3689262863056743,-0.6369996
MAP2K3,ENSG00000034152,Gene Expression,False,1020,False,0.407477168237816,0.2239206092632154,-0.47270665
WSB1,ENSG00000109046,Gene Expression,False,2231,False,1.3608555906326774,1.1052049846750518,0.28783077
NLK,ENSG00000087095,Gene Expression,False,2480,False,1.776479321365081,0.7340921567498464,-0.651339
IFT20,ENSG00000109083,Gene Expression,False,1105,False,0.444495084940871,0.2163811782488249,-0.509301
AC005726.1,ENSG00000258472,Gene Expression,False,1429,False,0.5961220679934107,0.14127287080750175,-0.87385654
KIAA0100,ENSG00000007202,Gene Expression,False,2052,False,1.0036221165512176,0.22644909087323112,-0.9598457
SUPT6H,ENSG00000109111,Gene Expression,False,2076,False,0.9921076338829078,0.173194380700506,-1.0805181
RPL23A,ENSG00000198242,Gene Expression,False,1766,True,1.2784976955043008,2.1457568885058866,2.611775
TRAF4,ENSG00000076604,Gene Expression,False,1593,False,0.6820986084592631,0.18982098350273077,-0.92851543
FAM222B,ENSG00000173065,Gene Expression,False,2241,False,1.2380037707277403,0.5032800158883689,-0.56609046
FLOT2,ENSG00000132589,Gene Expression,False,1004,False,0.387725885748945,0.1533847622069664,-0.81506866
PHF12,ENSG00000109118,Gene Expression,False,1898,False,0.8945874690398673,0.2707576255012584,-0.8594448
MYO18A,ENSG00000196535,Gene Expression,False,1259,False,0.5328182498455973,0.26490737872347475,-0.2737679
NUFIP2,ENSG00000108256,Gene Expression,False,2489,False,1.645269224962701,0.6290476292714118,-0.8202461
TAOK1,ENSG00000160551,Gene Expression,False,2562,False,1.844923817193629,0.4673515619543444,-1.195804
GIT1,ENSG00000108262,Gene Expression,False,1016,False,0.3902579074363288,0.140194315721619,-0.87909156
SSH2,ENSG00000141298,Gene Expression,False,2528,False,2.074293366209523,1.0104607757969737,-0.751121
NSRP1,ENSG00000126653,Gene Expression,False,2489,False,1.5487537238783111,0.2621526043455156,-1.1911675
CPD,ENSG00000108582,Gene Expression,False,1927,False,0.9674878200064769,0.4872817995698031,-0.36881205
GOSR1,ENSG00000108587,Gene Expression,False,2232,False,1.198842544368304,0.24878019744532529,-1.0584968
CRLF3,ENSG00000176390,Gene Expression,False,1914,False,0.894188917283657,0.2981354582046593,-0.79740804
ATAD5,ENSG00000176208,Gene Expression,False,1679,False,0.9753825841085215,0.9254149124712637,0.6239753
TEFM,ENSG00000172171,Gene Expression,False,1304,False,0.5383220919061646,0.2787669540502519,-0.20649725
RNF135,ENSG00000181481,Gene Expression,False,1116,False,0.4390073036933341,0.15903881665215336,-0.78762543
NF1,ENSG00000196712,Gene Expression,False,2580,False,2.1694392328118477,0.8574186488346214,-0.94739443
RAB11FIP4,ENSG00000131242,Gene Expression,False,1215,False,0.5048754375662929,0.2297966341580585,-0.444186
UTP6,ENSG00000108651,Gene Expression,False,1825,False,0.8166230186872436,0.1929593085883056,-0.91896284
SUZ12,ENSG00000178691,Gene Expression,False,2297,False,1.2660202889061019,0.47826301182661307,-0.61449337
LRRC37B,ENSG00000185158,Gene Expression,False,1276,False,0.53290909578019,0.21539666977038374,-0.5140796
RHOT1,ENSG00000126858,Gene Expression,False,2434,False,1.4938484406150399,0.5240878557308712,-0.73164475
ZNF207,ENSG00000010244,Gene Expression,False,2531,False,1.687720206227635,0.2049573794129335,-1.5021652
PSMD11,ENSG00000108671,Gene Expression,False,1849,False,0.8483256106327272,0.318009410732367,-0.5383288
MYO1D,ENSG00000176658,Gene Expression,False,2430,False,1.7182941736575683,1.0707713275945736,-0.10997316
AP2B1,ENSG00000006125,Gene Expression,False,2242,False,1.3669217280908295,0.9602725356903038,0.033570357
TAF15,ENSG00000270647,Gene Expression,False,2518,False,1.6635338046378223,0.653395413984421,-0.7810959
MYO19,ENSG00000278259,Gene Expression,False,1897,False,1.000538063864499,0.6950852136453445,0.102059916
GGNBP2,ENSG00000278311,Gene Expression,False,1912,False,0.9236559037296622,0.41617616439038924,-0.5299338
AATF,ENSG00000275700,Gene Expression,False,1734,False,0.8321939749584502,0.4638934058609167,-0.09427955
ACACA,ENSG00000278540,Gene Expression,False,2525,False,2.140620186470811,1.5988019994259055,0.0034145948
TADA2A,ENSG00000276234,Gene Expression,False,1292,False,0.5823719991183316,0.4503580131710123,0.6263596
SYNRG,ENSG00000275066,Gene Expression,False,1535,False,0.7162916806176935,0.4921309375135567,-0.008328685
DDX52,ENSG00000278053,Gene Expression,False,1150,False,0.49805273605837475,0.43627242718468434,0.5579919
SOCS7,ENSG00000274211,Gene Expression,False,1340,False,0.5562862001781872,0.2516827845367615,-0.33795652
SRCIN1,ENSG00000277363,Gene Expression,False,1147,False,0.49719989371176504,0.33056630024934747,0.04492284
MLLT6,ENSG00000275023,Gene Expression,False,1637,False,0.7233162951519373,0.3243431698910921,-0.5190498
PCGF2,ENSG00000277258,Gene Expression,False,1067,False,0.4008686274719695,0.05723228347410014,-1.281767
PIP4K2B,ENSG00000276293,Gene Expression,False,1199,False,0.4791679954971182,0.25313983830835973,-0.33088437
CWC25,ENSG00000273559,Gene Expression,False,1254,False,0.5344689282988726,0.3632105835904592,0.20336941
RPL23,ENSG00000125691,Gene Expression,False,1751,True,1.3299888979184933,1.9300407673563231,2.1944072
LASP1,ENSG00000002834,Gene Expression,False,1276,False,0.5840917085490634,0.483232581769575,0.7859239
RPL19,ENSG00000108298,Gene Expression,False,2090,False,1.675002876119034,2.352416260664978,1.9508574
FBXL20,ENSG00000108306,Gene Expression,False,1842,False,1.1456734084995452,0.9724274843516819,0.3416164
MED1,ENSG00000125686,Gene Expression,False,1750,False,0.7716037278325636,0.1794331334735267,-0.9601345
CDK12,ENSG00000167258,Gene Expression,False,2454,False,1.4777129924139336,0.3187421851796989,-1.0918903
